label,region,island,side,reef,protection_status,phylum,class,functional_group,species,quantity
ALG,Bajo del Norte,Bajos del Norte,Bajos,Bajos del norte 2,OA,Rhodophyta,Florideophyceae,CCA,Calcarea costrosa,4
ALG,Bajo del Norte,Bajos del Norte,Bajos,Bajos del norte 2,OA,Chlorophyta,Ulvophyceae,ACA,Halimeda sp,4
ALG,Bajo del Norte,Bajos del Norte,Bajos,Bajos del norte 2,OA,Ochrophyta,Phaeophyceae,Corticated foliose,Dictyota sp,12
ALG,Bajo del Norte,Bajos del Norte,Bajos,Bajos del norte 2,OA,Ochrophyta,Phaeophyceae,Corticated foliose,Lobophora variegata,4
ALG,Bajo del Norte,Bajos del Norte,Bajos,Bajos del norte 2,OA,Ochrophyta,Phaeophyceae,Foliose,Stypopodium zonale,14
ALG,Bajo del Norte,Bajos del Norte,Bajos,Paso del zorro,OA,Chlorophyta,Ulvophyceae,ACA,Halimeda sp,1
ALG,Bajo del Norte,Bajos del Norte,Bajos,Paso del zorro,OA,Ochrophyta,Phaeophyceae,Corticated foliose,Lobophora variegata,19
ALG,Bajo del Norte,Bajos del Norte,Bajos,Paso del zorro,OA,Ochrophyta,Phaeophyceae,Foliose,Stypopodium zonale,1
ALG,Bajo del Norte,Bajos del Norte,Bajos,Paso del zorro,OA,Rhodophyta,Florideophyceae,CCA,Calcarea costrosa,4
ALG,Bajo del Norte,Bajos del Norte,Bajos,Paso del zorro,OA,Chlorophyta,Ulvophyceae,ACA,Halimeda sp,2
ALG,Bajo del Norte,Bajos del Norte,Bajos,Paso del zorro,OA,Ochrophyta,Phaeophyceae,Corticated foliose,Lobophora variegata,12
ALG,Bajo del Norte,Bajos del Norte,Bajos,Paso del zorro,OA,Chlorophyta,Ulvophyceae,ACA,Halimeda sp,1
ALG,Bajo del Norte,Bajos del Norte,Bajos,Paso del zorro,OA,Ochrophyta,Phaeophyceae,Corticated foliose,Dictyota sp,1
ALG,Bajo del Norte,Bajos del Norte,Bajos,Paso del zorro,OA,Ochrophyta,Phaeophyceae,Corticated foliose,Lobophora variegata,2
ALG,Bajo del Norte,Bajos del Norte,Bajos,Paso del zorro,OA,Ochrophyta,Phaeophyceae,Corticated foliose,Padina,1
ALG,Bajo del Norte,Bajos del Norte,Bajos,Paso del zorro,OA,Rhodophyta,Florideophyceae,CCA,Calcarea costrosa,5
ALG,Bajo del Norte,Bajos del Norte,Bajos,Paso del zorro,OA,NA,NA,Erect algae,Macroalga,2
ALG,Bajo del Norte,Bajos del Norte,Bajos,Paso del zorro,OA,NA,NA,Turf,Turf,12
ALG,Bajo del Norte,Bajos del Norte,Bajos,Paso del zorro,OA,Ochrophyta,Phaeophyceae,Corticated foliose,Dictyota sp,1
ALG,Bajo del Norte,Bajos del Norte,Bajos,Paso del zorro,OA,Ochrophyta,Phaeophyceae,Corticated foliose,Lobophora variegata,11
ALG,Bajo del Norte,Bajos del Norte,Bajos,Paso del zorro,OA,Rhodophyta,Florideophyceae,CCA,Calcarea costrosa,7
ALG,Bajo del Norte,Bajos del Norte,Bajos,Paso del zorro,OA,Chlorophyta,Ulvophyceae,ACA,Halimeda sp,1
ALG,Bajo del Norte,Bajos del Norte,Bajos,Paso del zorro,OA,Ochrophyta,Phaeophyceae,Corticated foliose,Lobophora variegata,11
ALG,Bajo del Norte,Bajos del Norte,Bajos,Paso del zorro,OA,Ochrophyta,Phaeophyceae,Foliose,Stypopodium zonale,1
ALG,Bajo del Norte,Bajos del Norte,Bajos,Paso del zorro,OA,Rhodophyta,Florideophyceae,CCA,Calcarea costrosa,1
ALG,Bajo del Norte,Bajos del Norte,Bajos,Paso del zorro,OA,NA,NA,Turf,Turf,1
ALG,Bajo del Norte,Bajos del Norte,Bajos,Paso del zorro,OA,Ochrophyta,Phaeophyceae,Corticated foliose,Lobophora variegata,6
ALG,Bajo del Norte,Bajos del Norte,Bajos,Paso del zorro,OA,Rhodophyta,Florideophyceae,CCA,Calcarea costrosa,4
ALG,Bajo del Norte,Bajos del Norte,Bajos,Paso del zorro,OA,NA,NA,Erect algae,Macroalga,15
ALG,Bajo del Norte,Bajos del Norte,Bajos,Paso del zorro,OA,NA,NA,Turf,Turf,4
ALG,Bajo del Norte,Bajos del Norte,Bajos,Estadio,OA,Chlorophyta,Ulvophyceae,Erect algae,Caulerpa racemosa,1
ALG,Bajo del Norte,Bajos del Norte,Bajos,Estadio,OA,Ochrophyta,Phaeophyceae,Corticated foliose,Lobophora variegata,34
ALG,Bajo del Norte,Bajos del Norte,Bajos,Estadio,OA,Ochrophyta,Phaeophyceae,Foliose,Stypopodium zonale,8
ALG,Bajo del Norte,Bajos del Norte,Bajos,Estadio,OA,Ochrophyta,Phaeophyceae,Corticate,Sargassum sp,1
ALG,Bajo del Norte,Bajos del Norte,Bajos,Estadio,OA,Chlorophyta,Ulvophyceae,ACA,Halimeda sp,2
ALG,Bajo del Norte,Bajos del Norte,Bajos,Estadio,OA,Chlorophyta,Ulvophyceae,Erect algae,Caulerpa racemosa,1
ALG,Bajo del Norte,Bajos del Norte,Bajos,Estadio,OA,Ochrophyta,Phaeophyceae,Corticated foliose,Dictyota sp,1
ALG,Bajo del Norte,Bajos del Norte,Bajos,Estadio,OA,Ochrophyta,Phaeophyceae,Corticated foliose,Lobophora variegata,32
ALG,Bajo del Norte,Bajos del Norte,Bajos,Estadio,OA,Ochrophyta,Phaeophyceae,Foliose,Stypopodium zonale,2
ALG,Bajo del Norte,Bajos del Norte,Bajos,Estadio,OA,Ochrophyta,Phaeophyceae,Corticate,Sargassum sp,1
ALG,Bajo del Norte,Bajos del Norte,Bajos,Estadio,OA,Rhodophyta,Florideophyceae,CCA,Calcarea costrosa,2
ALG,Bajo del Norte,Bajos del Norte,Bajos,Estadio,OA,Ochrophyta,Phaeophyceae,Corticated foliose,Dictyota sp,3
ALG,Bajo del Norte,Bajos del Norte,Bajos,Estadio,OA,Ochrophyta,Phaeophyceae,Corticated foliose,Lobophora variegata,23
ALG,Bajo del Norte,Bajos del Norte,Bajos,Estadio,OA,Ochrophyta,Phaeophyceae,Foliose,Stypopodium zonale,10
ALG,Bajo del Norte,Bajos del Norte,Bajos,Estadio,OA,Ochrophyta,Phaeophyceae,Corticated foliose,Dictyota sp,1
ALG,Bajo del Norte,Bajos del Norte,Bajos,Estadio,OA,Ochrophyta,Phaeophyceae,Corticated foliose,Lobophora variegata,27
ALG,Bajo del Norte,Bajos del Norte,Bajos,Estadio,OA,NA,NA,Erect algae,Macroalga,16
ALG,Bajo del Norte,Bajos del Norte,Bajos,Estadio,OA,NA,NA,Turf,Turf,1
ALG,Bajo del Norte,Bajos del Norte,Bajos,Estadio,OA,Ochrophyta,Phaeophyceae,Corticated foliose,Dictyota sp,1
ALG,Bajo del Norte,Bajos del Norte,Bajos,Estadio,OA,Ochrophyta,Phaeophyceae,Corticated foliose,Lobophora variegata,20
ALG,Bajo del Norte,Bajos del Norte,Bajos,Estadio,OA,NA,NA,Erect algae,Macroalga,20
ALG,Bajo del Norte,Bajos del Norte,Bajos,Estadio,OA,NA,NA,Turf,Turf,2
ALG,Bajo del Norte,Bajos del Norte,Bajos,Final,OA,Ochrophyta,Phaeophyceae,Corticated foliose,Lobophora variegata,30
ALG,Bajo del Norte,Bajos del Norte,Bajos,Final,OA,Rhodophyta,Florideophyceae,CCA,Calcarea costrosa,1
ALG,Bajo del Norte,Bajos del Norte,Bajos,Final,OA,Chlorophyta,Ulvophyceae,ACA,Halimeda sp,1
ALG,Bajo del Norte,Bajos del Norte,Bajos,Final,OA,Ochrophyta,Phaeophyceae,Corticated foliose,Dictyota sp,4
ALG,Bajo del Norte,Bajos del Norte,Bajos,Final,OA,Ochrophyta,Phaeophyceae,Corticated foliose,Lobophora variegata,18
ALG,Bajo del Norte,Bajos del Norte,Bajos,Final,OA,Ochrophyta,Phaeophyceae,Corticated foliose,Dictyota sp,1
ALG,Bajo del Norte,Bajos del Norte,Bajos,Final,OA,Ochrophyta,Phaeophyceae,Corticated foliose,Lobophora variegata,18
ALG,Bajo del Norte,Bajos del Norte,Bajos,Final,OA,Ochrophyta,Phaeophyceae,Corticated foliose,Lobophora variegata,19
ALG,Bajo del Norte,Bajos del Norte,Bajos,Final,OA,NA,NA,Erect algae,Macroalga,7
ALG,Bajo del Norte,Bajos del Norte,Bajos,Final,OA,NA,NA,Microalgae,Cianobacterias,2
ALG,Bajo del Norte,Bajos del Norte,Bajos,Final,OA,NA,NA,Turf,Turf,7
ALG,Bajo del Norte,Bajos del Norte,Bajos,Final,OA,Ochrophyta,Phaeophyceae,Corticated foliose,Lobophora variegata,32
ALG,Bajo del Norte,Bajos del Norte,Bajos,Final,OA,NA,NA,Turf,Turf,2
ALG,Bajo del Norte,Bajos del Norte,Bajos,Paso del zorro 2,OA,Ochrophyta,Phaeophyceae,Corticated foliose,Lobophora variegata,11
ALG,Bajo del Norte,Bajos del Norte,Bajos,Paso del zorro 2,OA,Ochrophyta,Phaeophyceae,Corticated foliose,Dictyota sp,1
ALG,Bajo del Norte,Bajos del Norte,Bajos,Paso del zorro 2,OA,Ochrophyta,Phaeophyceae,Corticated foliose,Lobophora variegata,20
ALG,Bajo del Norte,Bajos del Norte,Bajos,Paso del zorro 2,OA,Ochrophyta,Phaeophyceae,Foliose,Stypopodium zonale,1
ALG,Bajo del Norte,Bajos del Norte,Bajos,Paso del zorro 2,OA,Ochrophyta,Phaeophyceae,Corticate,Sargassum sp,2
ALG,Bajo del Norte,Bajos del Norte,Bajos,Paso del zorro 2,OA,Rhodophyta,Florideophyceae,CCA,Calcarea costrosa,3
ALG,Bajo del Norte,Bajos del Norte,Bajos,Paso del zorro 2,OA,Chlorophyta,Ulvophyceae,Erect algae,Caulerpa racemosa,1
ALG,Bajo del Norte,Bajos del Norte,Bajos,Paso del zorro 2,OA,Ochrophyta,Phaeophyceae,Corticated foliose,Lobophora variegata,23
ALG,Bajo del Norte,Bajos del Norte,Bajos,Paso del zorro 2,OA,Ochrophyta,Phaeophyceae,Foliose,Stypopodium zonale,1
ALG,Bajo del Norte,Bajos del Norte,Bajos,Paso del zorro 2,OA,Ochrophyta,Phaeophyceae,Corticate,Sargassum sp,3
ALG,Bajo del Norte,Bajos del Norte,Bajos,Paso del zorro 2,OA,Rhodophyta,Florideophyceae,CCA,Calcarea costrosa,2
ALG,Bajo del Norte,Bajos del Norte,Bajos,Paso del zorro 2,OA,Chlorophyta,Ulvophyceae,ACA,Halimeda sp,3
ALG,Bajo del Norte,Bajos del Norte,Bajos,Paso del zorro 2,OA,Ochrophyta,Phaeophyceae,Corticated foliose,Dictyota sp,1
ALG,Bajo del Norte,Bajos del Norte,Bajos,Paso del zorro 2,OA,Ochrophyta,Phaeophyceae,Corticated foliose,Lobophora variegata,10
ALG,Bajo del Norte,Bajos del Norte,Bajos,Paso del zorro 2,OA,Ochrophyta,Phaeophyceae,Foliose,Stypopodium zonale,6
ALG,Bajo del Norte,Bajos del Norte,Bajos,Paso del zorro 2,OA,Ochrophyta,Phaeophyceae,Corticated foliose,Dictyota sp,1
ALG,Bajo del Norte,Bajos del Norte,Bajos,Paso del zorro 2,OA,Ochrophyta,Phaeophyceae,Corticated foliose,Lobophora variegata,27
ALG,Bajo del Norte,Bajos del Norte,Bajos,Paso del zorro 2,OA,Rhodophyta,Florideophyceae,CCA,Calcarea costrosa,1
ALG,Bajo del Norte,Bajos del Norte,Bajos,Paso del zorro 2,OA,NA,NA,CCA,Macroalga incrustante,1
ALG,Bajo del Norte,Bajos del Norte,Bajos,Paso del zorro 2,OA,NA,NA,Erect algae,Macroalga,14
ALG,Bajo del Norte,Bajos del Norte,Bajos,Paso del zorro 2,OA,Ochrophyta,Phaeophyceae,Corticated foliose,Lobophora variegata,18
ALG,Bajo del Norte,Bajos del Norte,Bajos,Paso del zorro 2,OA,Rhodophyta,Florideophyceae,CCA,Calcarea costrosa,1
ALG,Bajo del Norte,Bajos del Norte,Bajos,Paso del zorro 2,OA,NA,NA,CCA,Macroalga incrustante,2
ALG,Bajo del Norte,Bajos del Norte,Bajos,Paso del zorro 2,OA,NA,NA,Erect algae,Macroalga,19
ALG,Bajo del Norte,Bajos del Norte,Bajos,Paso del zorro 2,OA,NA,NA,Turf,Turf,1
INV,Alacranes,Arrecife Alacranes,Leeward,Cordillera,NTZ,Cnidaria,Anthozoa,massive coral,Montastraea cavernosa,1
INV,Alacranes,Arrecife Alacranes,Leeward,Cordillera,NTZ,Cnidaria,Anthozoa,massive coral,Orbicella faveolata,2
INV,Alacranes,Arrecife Alacranes,Leeward,Cordillera,NTZ,Cnidaria,Anthozoa,massive coral,Orbicella franksi,12
INV,Alacranes,Arrecife Alacranes,Leeward,Cordillera,NTZ,Cnidaria,Anthozoa,massive coral,Erythropodium caribaeorum,3
INV,Alacranes,Arrecife Alacranes,Leeward,Cordillera,NTZ,Porifera,Demospongiae,porifera,Aplysina sp,4
INV,Alacranes,Arrecife Alacranes,Leeward,Cordillera,NTZ,Cnidaria,Anthozoa,massive coral,Montastraea cavernosa,2
INV,Alacranes,Arrecife Alacranes,Leeward,Cordillera,NTZ,Cnidaria,Anthozoa,massive coral,Orbicella franksi,9
INV,Alacranes,Arrecife Alacranes,Leeward,Cordillera,NTZ,Cnidaria,Anthozoa,massive coral,Siderastrea siderea,4
INV,Alacranes,Arrecife Alacranes,Leeward,Cordillera,NTZ,Cnidaria,Anthozoa,massive coral,Erythropodium caribaeorum,5
INV,Alacranes,Arrecife Alacranes,Leeward,Cordillera,NTZ,Porifera,Demospongiae,porifera,Aplysina sp,2
INV,Alacranes,Arrecife Alacranes,Leeward,Cordillera,NTZ,Cnidaria,Anthozoa,massive coral,Orbicella franksi,5
INV,Alacranes,Arrecife Alacranes,Leeward,Cordillera,NTZ,Cnidaria,Anthozoa,massive coral,Pseudodiploria strigosa,1
INV,Alacranes,Arrecife Alacranes,Leeward,Cordillera,NTZ,Cnidaria,Anthozoa,massive coral,Siderastrea siderea,1
INV,Alacranes,Arrecife Alacranes,Leeward,Cordillera,NTZ,Cnidaria,Anthozoa,fan coral,Octocoral,2
INV,Alacranes,Arrecife Alacranes,Leeward,Cordillera,NTZ,Cnidaria,Hydrozoa,ramified,Millepora alcicornis,1
INV,Alacranes,Arrecife Alacranes,Leeward,Cordillera,NTZ,Cnidaria,Hydrozoa,ramified,Millepora complanata,1
INV,Alacranes,Arrecife Alacranes,Leeward,Cordillera,NTZ,Porifera,Demospongiae,porifera,Aplysina sp,2
INV,Alacranes,Arrecife Alacranes,Leeward,Cordillera,NTZ,Cnidaria,Anthozoa,massive coral,Montastraea cavernosa,2
INV,Alacranes,Arrecife Alacranes,Leeward,Cordillera,NTZ,Cnidaria,Anthozoa,massive coral,Pseudodiploria strigosa,1
INV,Alacranes,Arrecife Alacranes,Leeward,Cordillera,NTZ,Cnidaria,Anthozoa,massive coral,Siderastrea siderea,3
INV,Alacranes,Arrecife Alacranes,Leeward,Cordillera,NTZ,Cnidaria,Anthozoa,fan coral,Octocoral,7
INV,Alacranes,Arrecife Alacranes,Leeward,Cordillera,NTZ,Cnidaria,Hydrozoa,ramified,Millepora alcicornis,1
INV,Alacranes,Arrecife Alacranes,Leeward,Cordillera,NTZ,Porifera,Demospongiae,porifera,Ircinia sp,1
INV,Alacranes,Arrecife Alacranes,Leeward,Cordillera,NTZ,Porifera,Demospongiae,porifera,Aplysina sp,5
INV,Alacranes,Arrecife Alacranes,Leeward,Cordillera,NTZ,Cnidaria,Anthozoa,massive coral,Agaricia lamarcki,1
INV,Alacranes,Arrecife Alacranes,Leeward,Cordillera,NTZ,Cnidaria,Anthozoa,massive coral,Montastraea cavernosa,3
INV,Alacranes,Arrecife Alacranes,Leeward,Cordillera,NTZ,Cnidaria,Anthozoa,massive coral,Orbicella faveolata,3
INV,Alacranes,Arrecife Alacranes,Leeward,Cordillera,NTZ,Cnidaria,Anthozoa,massive coral,Orbicella franksi,1
INV,Alacranes,Arrecife Alacranes,Leeward,Cordillera,NTZ,NA,NA,NA,Zoantido,1
INV,Alacranes,Arrecife Alacranes,Leeward,Cordillera,NTZ,Cnidaria,Anthozoa,massive coral,Montastraea cavernosa,6
INV,Alacranes,Arrecife Alacranes,Leeward,Cordillera,NTZ,Cnidaria,Anthozoa,massive coral,Orbicella faveolata,1
INV,Alacranes,Arrecife Alacranes,Leeward,Cordillera,NTZ,Cnidaria,Anthozoa,massive coral,Orbicella franksi,4
INV,Alacranes,Arrecife Alacranes,Windward,Caribbean,MPA,Cnidaria,Anthozoa,digitate coral,Porites furcata,1
INV,Alacranes,Arrecife Alacranes,Windward,Caribbean,MPA,Cnidaria,Anthozoa,massive coral,Montastraea cavernosa,2
INV,Alacranes,Arrecife Alacranes,Windward,Caribbean,MPA,Cnidaria,Anthozoa,massive coral,Pseudodiploria strigosa,1
INV,Alacranes,Arrecife Alacranes,Windward,Caribbean,MPA,Cnidaria,Anthozoa,massive coral,Siderastrea siderea,3
INV,Alacranes,Arrecife Alacranes,Windward,Caribbean,MPA,Cnidaria,Anthozoa,fan coral,Octocoral,35
INV,Alacranes,Arrecife Alacranes,Windward,Caribbean,MPA,Cnidaria,Hydrozoa,ramified,Millepora alcicornis,8
INV,Alacranes,Arrecife Alacranes,Windward,Caribbean,MPA,Porifera,Demospongiae,porifera,Aplysina sp,4
INV,Alacranes,Arrecife Alacranes,Windward,Caribbean,MPA,Cnidaria,Anthozoa,massive coral,Pseudodiploria strigosa,2
INV,Alacranes,Arrecife Alacranes,Windward,Caribbean,MPA,Cnidaria,Anthozoa,massive coral,Siderastrea siderea,1
INV,Alacranes,Arrecife Alacranes,Windward,Caribbean,MPA,Cnidaria,Anthozoa,fan coral,Antillogorgia americana,3
INV,Alacranes,Arrecife Alacranes,Windward,Caribbean,MPA,Cnidaria,Anthozoa,fan coral,Muricea sp,1
INV,Alacranes,Arrecife Alacranes,Windward,Caribbean,MPA,Cnidaria,Anthozoa,massive coral,Siderastrea siderea,1
INV,Alacranes,Arrecife Alacranes,Windward,Caribbean,MPA,Cnidaria,Anthozoa,fan coral,Octocoral,17
INV,Alacranes,Arrecife Alacranes,Windward,Caribbean,MPA,Cnidaria,Hydrozoa,NA,Hydroide colonial,1
INV,Alacranes,Arrecife Alacranes,Windward,Caribbean,MPA,Porifera,Demospongiae,porifera,Esponja ramifcada,2
INV,Alacranes,Arrecife Alacranes,Windward,Caribbean,MPA,Cnidaria,Anthozoa,massive coral,Siderastrea siderea,3
INV,Alacranes,Arrecife Alacranes,Windward,Caribbean,MPA,Cnidaria,Anthozoa,fan coral,Octocoral,22
INV,Alacranes,Arrecife Alacranes,Windward,Caribbean,MPA,Cnidaria,Hydrozoa,ramified,Millepora alcicornis,5
INV,Alacranes,Arrecife Alacranes,Windward,Caribbean,MPA,Porifera,Demospongiae,porifera,Ircinia sp,1
INV,Alacranes,Arrecife Alacranes,Windward,Caribbean,MPA,Porifera,Demospongiae,porifera,Aplysina sp,4
INV,Alacranes,Arrecife Alacranes,Windward,Caribbean,MPA,Cnidaria,Anthozoa,massive coral,Orbicella annularis,1
INV,Alacranes,Arrecife Alacranes,Windward,Caribbean,MPA,Cnidaria,Anthozoa,massive coral,Siderastrea siderea,1
INV,Alacranes,Arrecife Alacranes,Windward,Caribbean,MPA,Cnidaria,Anthozoa,fan coral,Antillogorgia americana,6
INV,Alacranes,Arrecife Alacranes,Windward,Caribbean,MPA,Cnidaria,Anthozoa,fan coral,Eunicea sp,1
INV,Alacranes,Arrecife Alacranes,Windward,Caribbean,MPA,Cnidaria,Anthozoa,fan coral,Gorgonia ventalina,4
INV,Alacranes,Arrecife Alacranes,Windward,Caribbean,MPA,Cnidaria,Anthozoa,massive coral,Erythropodium caribaeorum,1
INV,Alacranes,Arrecife Alacranes,Windward,Caribbean,MPA,Cnidaria,Hydrozoa,ramified,Millepora alcicornis,1
INV,Alacranes,Arrecife Alacranes,Windward,Caribbean,MPA,Porifera,Demospongiae,porifera,Aplysina sp,1
INV,Alacranes,Arrecife Alacranes,Windward,Caribbean,MPA,Cnidaria,Anthozoa,massive coral,Stephanocoenia intersepta,1
INV,Alacranes,Arrecife Alacranes,Windward,Caribbean,MPA,Cnidaria,Anthozoa,fan coral,Octocoral,21
INV,Alacranes,Arrecife Alacranes,Windward,Caribbean,MPA,Cnidaria,Hydrozoa,ramified,Millepora alcicornis,1
INV,Alacranes,Arrecife Alacranes,Windward,Caribbean,MPA,Porifera,Demospongiae,porifera,Esponja ramificada,1
INV,Alacranes,Arrecife Alacranes,Windward,Tweed,MPA,Cnidaria,Anthozoa,massive coral,Montastraea cavernosa,1
INV,Alacranes,Arrecife Alacranes,Windward,Tweed,MPA,Cnidaria,Anthozoa,massive coral,Pseudodiploria strigosa,1
INV,Alacranes,Arrecife Alacranes,Windward,Tweed,MPA,Cnidaria,Anthozoa,massive coral,Siderastrea siderea,1
INV,Alacranes,Arrecife Alacranes,Windward,Tweed,MPA,Cnidaria,Anthozoa,fan coral,Octocoral,3
INV,Alacranes,Arrecife Alacranes,Windward,Tweed,MPA,Cnidaria,Hydrozoa,ramified,Millepora alcicornis,12
INV,Alacranes,Arrecife Alacranes,Windward,Tweed,MPA,Porifera,Demospongiae,porifera,Aplysina sp,2
INV,Alacranes,Arrecife Alacranes,Windward,Tweed,MPA,NA,NA,NA,Esqueleto,2
INV,Alacranes,Arrecife Alacranes,Windward,Tweed,MPA,Cnidaria,Anthozoa,massive coral,Pseudodiploria strigosa,8
INV,Alacranes,Arrecife Alacranes,Windward,Tweed,MPA,Cnidaria,Anthozoa,fan coral,Antillogorgia americana,5
INV,Alacranes,Arrecife Alacranes,Windward,Tweed,MPA,Cnidaria,Anthozoa,fan coral,Gorgonia ventalina,2
INV,Alacranes,Arrecife Alacranes,Windward,Tweed,MPA,Cnidaria,Anthozoa,massive coral,Erythropodium caribaeorum,5
INV,Alacranes,Arrecife Alacranes,Windward,Tweed,MPA,Cnidaria,Hydrozoa,ramified,Millepora alcicornis,2
INV,Alacranes,Arrecife Alacranes,Windward,Tweed,MPA,Cnidaria,Hydrozoa,ramified,Millepora complanata,1
INV,Alacranes,Arrecife Alacranes,Windward,Tweed,MPA,Porifera,Demospongiae,porifera,Aplysina sp,1
INV,Alacranes,Arrecife Alacranes,Windward,Tweed,MPA,Cnidaria,Anthozoa,massive coral,Pseudodiploria strigosa,2
INV,Alacranes,Arrecife Alacranes,Windward,Tweed,MPA,Cnidaria,Anthozoa,massive coral,Siderastrea siderea,1
INV,Alacranes,Arrecife Alacranes,Windward,Tweed,MPA,Cnidaria,Anthozoa,fan coral,Octocoral,16
INV,Alacranes,Arrecife Alacranes,Windward,Tweed,MPA,Cnidaria,Anthozoa,massive coral,Pseudodiploria strigosa,4
INV,Alacranes,Arrecife Alacranes,Windward,Tweed,MPA,Cnidaria,Anthozoa,massive coral,Siderastrea siderea,1
INV,Alacranes,Arrecife Alacranes,Windward,Tweed,MPA,Cnidaria,Anthozoa,fan coral,Octocoral,23
INV,Alacranes,Arrecife Alacranes,Windward,Tweed,MPA,Porifera,Demospongiae,porifera,Esponja masiva,1
INV,Alacranes,Arrecife Alacranes,Windward,Tweed,MPA,Cnidaria,Anthozoa,massive coral,Montastraea cavernosa,1
INV,Alacranes,Arrecife Alacranes,Windward,Tweed,MPA,Cnidaria,Anthozoa,massive coral,Orbicella annularis,1
INV,Alacranes,Arrecife Alacranes,Windward,Tweed,MPA,Cnidaria,Anthozoa,massive coral,Pseudodiploria strigosa,1
INV,Alacranes,Arrecife Alacranes,Windward,Tweed,MPA,Cnidaria,Anthozoa,massive coral,Stephanocoenia intersepta,1
INV,Alacranes,Arrecife Alacranes,Windward,Tweed,MPA,Cnidaria,Anthozoa,fan coral,Antillogorgia americana,7
INV,Alacranes,Arrecife Alacranes,Windward,Tweed,MPA,Cnidaria,Anthozoa,fan coral,Gorgonia ventalina,1
INV,Alacranes,Arrecife Alacranes,Windward,Tweed,MPA,Cnidaria,Anthozoa,fan coral,Pseudoplexaura sp,1
INV,Alacranes,Arrecife Alacranes,Windward,Tweed,MPA,Cnidaria,Anthozoa,digitate coral,Porites furcata,1
INV,Alacranes,Arrecife Alacranes,Windward,Tweed,MPA,Cnidaria,Anthozoa,massive coral,Montastraea cavernosa,1
INV,Alacranes,Arrecife Alacranes,Windward,Tweed,MPA,Cnidaria,Anthozoa,massive coral,Orbicella franksi,2
INV,Alacranes,Arrecife Alacranes,Windward,Tweed,MPA,Cnidaria,Anthozoa,massive coral,Pseudodiploria strigosa,4
INV,Alacranes,Arrecife Alacranes,Windward,Tweed,MPA,Cnidaria,Anthozoa,fan coral,Octocoral,12
INV,Alacranes,Arrecife Alacranes,Windward,Tweed,MPA,Cnidaria,Hydrozoa,ramified,Millepora alcicornis,2
INV,Alacranes,Arrecife Alacranes,Windward,Tweed,MPA,Porifera,Demospongiae,porifera,Ircinia sp,2
INV,Alacranes,Arrecife Alacranes,Windward,Tweed,MPA,Porifera,Demospongiae,porifera,Aplysina sp,1
INV,Alacranes,Arrecife Alacranes,Leeward,Arcos,NTZ,Cnidaria,Anthozoa,massive coral,Montastraea cavernosa,3
INV,Alacranes,Arrecife Alacranes,Leeward,Arcos,NTZ,Cnidaria,Anthozoa,massive coral,Palythoa caribaeorum,3
INV,Alacranes,Arrecife Alacranes,Leeward,Arcos,NTZ,Cnidaria,Anthozoa,fan coral,Antillogorgia americana,4
INV,Alacranes,Arrecife Alacranes,Leeward,Arcos,NTZ,Cnidaria,Anthozoa,fan coral,Gorgonia flabellum,1
INV,Alacranes,Arrecife Alacranes,Leeward,Arcos,NTZ,Cnidaria,Anthozoa,fan coral,Pseudoplexaura sp,6
INV,Alacranes,Arrecife Alacranes,Leeward,Arcos,NTZ,Porifera,Demospongiae,porifera,Aplysina sp,1
INV,Alacranes,Arrecife Alacranes,Leeward,Arcos,NTZ,Cnidaria,Anthozoa,massive coral,Montastraea cavernosa,6
INV,Alacranes,Arrecife Alacranes,Leeward,Arcos,NTZ,Cnidaria,Anthozoa,massive coral,Orbicella franksi,1
INV,Alacranes,Arrecife Alacranes,Leeward,Arcos,NTZ,Cnidaria,Anthozoa,massive coral,Pseudodiploria strigosa,1
INV,Alacranes,Arrecife Alacranes,Leeward,Arcos,NTZ,Cnidaria,Anthozoa,massive coral,Siderastrea siderea,1
INV,Alacranes,Arrecife Alacranes,Leeward,Arcos,NTZ,Cnidaria,Anthozoa,fan coral,Octocoral,3
INV,Alacranes,Arrecife Alacranes,Leeward,Arcos,NTZ,Cnidaria,Hydrozoa,ramified,Millepora alcicornis,2
INV,Alacranes,Arrecife Alacranes,Leeward,Arcos,NTZ,Porifera,Demospongiae,porifera,Aplysina sp,4
INV,Alacranes,Arrecife Alacranes,Leeward,Arcos,NTZ,Cnidaria,Anthozoa,massive coral,Montastraea cavernosa,1
INV,Alacranes,Arrecife Alacranes,Leeward,Arcos,NTZ,Cnidaria,Anthozoa,massive coral,Mycetophyllia aliciae,1
INV,Alacranes,Arrecife Alacranes,Leeward,Arcos,NTZ,Cnidaria,Anthozoa,fan coral,Octocoral,8
INV,Alacranes,Arrecife Alacranes,Leeward,Arcos,NTZ,Porifera,Demospongiae,porifera,Esponja incrustante,2
INV,Alacranes,Arrecife Alacranes,Leeward,Arcos,NTZ,Cnidaria,Anthozoa,massive coral,Meandrina meandrites,1
INV,Alacranes,Arrecife Alacranes,Leeward,Arcos,NTZ,Cnidaria,Anthozoa,massive coral,Montastraea cavernosa,3
INV,Alacranes,Arrecife Alacranes,Leeward,Arcos,NTZ,Cnidaria,Anthozoa,massive coral,Pseudodiploria strigosa,1
INV,Alacranes,Arrecife Alacranes,Leeward,Arcos,NTZ,Cnidaria,Anthozoa,massive coral,Palythoa caribaeorum,1
